,gameDate,possessionTeam,defensiveTeam,defensiveTeamQt,ballCarrierDisplayName,heightInCm,weightInKg,position,ballCarrierAge,quarter,down,gameClock,gameClockInSeconds,yardsToGo,preSnapHomeScore,preSnapVisitorScore,signedScoreDiff,absoluteYardlineNumber,offenseFormation,offenseFormationQt,defendersInTheBox,prePenaltyPlayResult,playNullifiedByPenalty,playResult
2212,10/10/2022,LV,KC,16,Josh Jacobs,177.8,99.79,RB,24.0,3,2,2:36,156,1,24,20,-4,85,I_FORM,2,7.0,2,N,2
2213,09/11/2022,TEN,NYG,24,Chigoziem Okonkwo,190.5,113.4,TE,,4,2,8:21,501,9,20,13,7,89,SINGLEBACK,6,7.0,11,N,11
2214,10/09/2022,CIN,BAL,3,Hayden Hurst,193.0,111.13,TE,29.0,2,3,12:04,724,14,10,0,-10,28,EMPTY,1,4.0,12,N,12
2215,10/24/2022,CHI,NE,22,Khalil Herbert,175.3,96.16,RB,,3,1,14:53,893,10,14,20,6,86,I_FORM,2,8.0,4,N,4
2216,09/18/2022,TB,NO,23,Leonard Fournette,182.9,103.42,RB,27.0,3,2,11:44,704,10,3,0,-3,53,SINGLEBACK,6,6.0,2,N,2
2217,10/09/2022,MIN,CHI,6,Alexander Mattison,180.3,99.79,RB,24.0,1,1,3:23,203,10,7,3,4,57,SINGLEBACK,6,6.0,-1,N,-1
2218,11/06/2022,ARI,SEA,28,Zach Ertz,195.6,113.4,TE,31.0,2,2,11:16,676,8,7,10,-3,98,EMPTY,1,4.0,4,N,4
2219,10/09/2022,CAR,SF,29,Christian McCaffrey,180.3,92.99,RB,26.0,1,2,5:20,320,8,0,7,-7,69,SINGLEBACK,6,7.0,2,N,2
2220,10/23/2022,MIA,PIT,27,Raheem Mostert,177.8,89.36,RB,30.0,4,2,8:55,535,2,16,10,6,66,I_FORM,2,7.0,-1,N,-1
2221,10/02/2022,NYJ,PIT,27,Breece Hall,185.4,99.79,RB,,4,2,0:18,18,2,20,17,-3,12,SINGLEBACK,6,8.0,2,N,2
2222,09/18/2022,NYJ,CLE,8,Michael Carter,177.8,90.72,RB,,3,1,0:44,44,10,17,14,-3,44,SINGLEBACK,6,7.0,5,Y,-5
2223,10/02/2022,NO,MIN,21,Andy Dalton,188.0,99.79,QB,34.0,3,2,4:28,268,4,7,16,-9,14,SHOTGUN,5,7.0,3,N,3
2224,09/19/2022,PHI,MIN,21,Dallas Goedert,195.6,116.12,TE,27.0,1,3,5:45,345,2,7,0,7,41,PISTOL,4,7.0,6,Y,-10
2225,09/11/2022,TEN,NYG,24,Derrick Henry,190.5,112.04,RB,28.0,2,1,2:00,120,10,13,0,13,57,I_FORM,2,8.0,6,N,6
2226,10/23/2022,BAL,CLE,8,Kenyan Drake,185.4,95.71,RB,28.0,4,1,1:59,119,10,23,20,3,60,PISTOL,4,9.0,-2,N,-2
2227,09/22/2022,PIT,CLE,8,Jaylen Warren,172.7,102.06,RB,,1,1,1:52,112,10,7,0,-7,49,SHOTGUN,5,6.0,7,N,7
2228,10/02/2022,KC,TB,30,Jerick McKinnon,175.3,92.99,RB,30.0,2,3,5:56,356,1,10,21,11,76,SHOTGUN,5,7.0,0,N,0
2229,10/23/2022,SF,KC,16,Tyrion Davis-Price,185.4,101.15,RB,,1,1,7:14,434,9,3,0,3,19,SINGLEBACK,6,6.0,1,N,1
2230,10/23/2022,TEN,IND,14,Derrick Henry,190.5,112.04,RB,28.0,3,2,2:32,152,6,13,7,6,53,SHOTGUN,5,7.0,2,N,2
2231,10/16/2022,MIA,MIN,21,Raheem Mostert,177.8,89.36,RB,30.0,2,2,7:32,452,3,0,0,0,38,SINGLEBACK,6,6.0,2,N,2
2232,10/13/2022,WAS,CHI,6,Antonio Gibson,188.0,100.24,RB,24.0,3,2,5:22,322,5,7,3,-4,68,SHOTGUN,5,6.0,8,N,8
2233,09/29/2022,CIN,MIA,20,Joe Mixon,185.4,99.79,RB,26.0,2,1,14:12,852,10,7,3,4,66,SINGLEBACK,6,7.0,5,N,5
2234,09/18/2022,WAS,DET,11,Terry McLaurin,182.9,95.25,WR,27.0,4,3,13:06,786,3,29,15,-14,50,EMPTY,1,6.0,17,N,17
2235,11/06/2022,JAX,LV,19,Travis Etienne,177.8,90.72,RB,,2,2,8:16,496,16,0,17,-17,57,SHOTGUN,5,6.0,8,N,8
2236,10/16/2022,CAR,LA,17,Christian McCaffrey,180.3,92.99,RB,26.0,1,2,10:59,659,8,0,0,0,77,SHOTGUN,5,6.0,11,N,11
2237,10/03/2022,SF,LA,17,Deebo Samuel,180.3,97.07,WR,26.0,4,3,11:27,687,13,17,9,8,52,SHOTGUN,5,5.0,29,N,29
2238,09/11/2022,MIN,GB,12,Justin Jefferson,190.5,87.09,WR,,3,2,11:23,683,10,17,0,17,43,SHOTGUN,5,5.0,5,N,5
2239,10/02/2022,BAL,BUF,4,Patrick Ricard,190.5,141.07,FB,28.0,2,2,7:27,447,9,17,3,14,48,PISTOL,4,6.0,7,N,7
2240,09/25/2022,LA,ARI,1,Cooper Kupp,188.0,94.35,WR,29.0,3,3,4:16,256,11,9,13,4,34,EMPTY,1,6.0,11,N,11
2241,10/02/2022,DEN,LV,19,Javonte Williams,177.8,99.79,RB,,2,2,2:32,152,1,16,10,-6,76,SINGLEBACK,6,7.0,13,N,13
2242,09/18/2022,DEN,HOU,13,Courtland Sutton,193.0,97.98,WR,26.0,2,3,2:00,120,5,3,6,-3,60,EMPTY,1,5.0,34,N,34
2243,10/09/2022,NO,SEA,28,Mark Ingram,175.3,97.52,RB,32.0,3,1,2:46,166,10,24,19,5,89,PISTOL,4,6.0,1,N,1
2244,09/25/2022,LAC,JAX,15,Austin Ekeler,177.8,90.72,RB,27.0,4,1,3:46,226,10,10,38,-28,64,SHOTGUN,5,6.0,6,N,6
2245,09/26/2022,DAL,NYG,24,Peyton Hendershot,193.0,111.13,TE,,3,1,2:59,179,10,13,6,-7,57,SINGLEBACK,6,7.0,29,N,29
2246,10/23/2022,WAS,GB,12,Curtis Samuel,180.3,88.45,WR,26.0,3,1,13:54,834,10,10,14,-4,45,SINGLEBACK,6,7.0,16,N,16
2247,10/30/2022,NE,NYJ,25,Rhamondre Stevenson,182.9,111.58,RB,,4,1,5:16,316,10,10,22,12,80,SINGLEBACK,6,8.0,7,N,7
2248,09/11/2022,MIN,GB,12,Ben Ellefson,190.5,113.4,TE,26.0,1,2,10:50,650,10,0,0,0,96,SHOTGUN,5,6.0,2,N,2
2249,09/25/2022,IND,KC,16,Nyheim Hines,175.3,89.81,RB,25.0,4,2,4:11,251,3,13,17,-4,63,SHOTGUN,5,7.0,-1,N,-1
2250,11/06/2022,IND,NE,22,Deon Jackson,182.9,99.79,RB,,4,4,15:00,900,1,16,3,-13,55,I_FORM,2,7.0,0,N,0
2251,10/09/2022,GB,NYG,24,A.J. Dillon,185.4,113.4,RB,24.0,3,1,6:12,372,10,20,13,7,47,SHOTGUN,5,8.0,11,N,11
2252,09/18/2022,NO,TB,30,Tony Jones,180.3,102.06,RB,24.0,2,1,7:27,447,10,3,0,3,30,I_FORM,2,8.0,6,N,6
2253,10/09/2022,LAC,CLE,8,Austin Ekeler,177.8,90.72,RB,27.0,2,1,6:33,393,10,14,10,-4,20,I_FORM,2,8.0,-2,N,-2
2254,11/06/2022,MIA,CHI,6,Raheem Mostert,177.8,89.36,RB,30.0,1,1,7:35,455,1,3,0,-3,11,SHOTGUN,5,7.0,1,N,1
2255,09/11/2022,PHI,DET,11,Jalen Hurts,188.0,98.88,QB,24.0,2,2,7:52,472,6,7,7,0,16,EMPTY,1,6.0,5,N,5
2256,10/30/2022,SF,LA,17,Jeffery Wilson,182.9,88.0,RB,26.0,3,1,4:15,255,10,14,10,-4,38,PISTOL,4,8.0,12,N,12
2257,10/09/2022,PIT,BUF,4,Jaylen Warren,172.7,102.06,RB,,4,2,4:30,270,2,38,3,-35,70,SHOTGUN,5,5.0,12,N,12
2258,10/23/2022,DET,DAL,9,Josh Reynolds,190.5,88.9,WR,27.0,3,1,3:02,182,10,10,6,-4,43,SINGLEBACK,6,7.0,8,N,8
2259,09/18/2022,ARI,LV,19,James Conner,185.4,105.69,RB,27.0,2,3,9:28,568,21,10,0,-10,34,EMPTY,1,3.0,5,N,5
2260,09/25/2022,LAC,JAX,15,DeAndre Carter,172.7,86.18,WR,29.0,2,3,9:45,585,6,0,13,-13,81,SHOTGUN,5,5.0,17,N,17
2261,10/02/2022,TEN,IND,14,Derrick Henry,190.5,112.04,RB,28.0,4,2,6:24,384,6,17,24,7,64,I_FORM,2,7.0,-2,N,-2
2262,10/30/2022,CHI,DAL,9,David Montgomery,177.8,100.7,RB,25.0,3,1,15:00,900,10,28,17,-11,35,SINGLEBACK,6,8.0,3,N,3
2263,10/23/2022,SF,KC,16,Christian McCaffrey,180.3,92.99,RB,26.0,1,2,13:45,825,10,0,0,0,60,I_FORM,2,8.0,10,N,10
2264,10/02/2022,ARI,CAR,5,James Conner,185.4,105.69,RB,27.0,4,2,3:58,238,2,16,26,10,69,PISTOL,4,7.0,4,N,4
2265,10/16/2022,SF,ATL,2,Tevin Coleman,185.4,95.25,RB,29.0,3,1,1:15,75,10,28,14,-14,76,SINGLEBACK,6,7.0,5,N,5
2266,09/25/2022,GB,TB,30,Randall Cobb,177.8,87.09,WR,32.0,1,3,5:17,317,6,3,0,-3,39,SHOTGUN,5,6.0,17,N,17
2267,10/10/2022,KC,LV,19,Skyy Moore,177.8,88.45,WR,,4,1,4:21,261,10,30,29,1,79,SHOTGUN,5,6.0,8,N,8
2268,10/23/2022,NYJ,DEN,10,Michael Carter,177.8,90.72,RB,,3,1,8:06,486,10,9,10,1,42,SINGLEBACK,6,7.0,2,N,2
2269,09/25/2022,SF,DEN,10,Deebo Samuel,180.3,97.07,WR,26.0,2,3,0:42,42,7,3,7,4,24,SHOTGUN,5,6.0,2,N,2
2270,10/02/2022,DAL,WAS,32,Ezekiel Elliott,182.9,103.42,RB,27.0,4,1,7:51,471,10,22,10,12,53,SHOTGUN,5,7.0,7,N,7
2271,09/18/2022,SF,SEA,28,Jeffery Wilson,182.9,88.0,RB,26.0,3,1,7:53,473,8,20,0,20,102,I_FORM,2,6.0,5,N,5
2272,10/02/2022,CLE,ATL,2,Kareem Hunt,180.3,97.98,RB,27.0,4,2,5:23,323,7,20,20,0,69,SINGLEBACK,6,7.0,11,N,11
2273,09/11/2022,HOU,IND,14,Brevin Jordan,190.5,111.13,TE,,2,3,12:14,734,2,0,3,-3,81,SHOTGUN,5,6.0,5,N,5
2274,11/06/2022,MIA,CHI,6,Raheem Mostert,177.8,89.36,RB,30.0,2,1,0:52,52,10,17,21,4,92,SHOTGUN,5,7.0,0,N,0
2275,11/06/2022,DET,GB,12,Kalif Raymond,172.7,82.55,WR,28.0,2,3,13:27,807,9,0,0,0,31,SHOTGUN,5,6.0,9,N,9
2276,09/11/2022,PIT,CIN,7,Najee Harris,188.0,104.33,RB,,3,1,2:27,147,10,14,17,3,46,SHOTGUN,5,6.0,2,N,2
2277,10/30/2022,TEN,HOU,13,Derrick Henry,190.5,112.04,RB,28.0,2,1,10:35,635,10,3,0,-3,92,SINGLEBACK,6,7.0,3,N,3
2278,09/11/2022,ATL,NO,23,Cordarrelle Patterson,188.0,107.95,RB,31.0,2,2,2:35,155,4,10,7,3,62,SINGLEBACK,6,7.0,15,N,15
2279,09/11/2022,NYJ,BAL,3,Michael Carter,177.8,90.72,RB,,2,1,3:45,225,10,0,10,-10,35,SINGLEBACK,6,6.0,5,N,5
2280,09/19/2022,BUF,TEN,31,James Cook,180.3,86.18,RB,,4,1,5:54,354,10,41,7,34,76,SHOTGUN,5,6.0,3,N,3
2281,10/16/2022,CAR,LA,17,D'Onta Foreman,185.4,105.69,RB,26.0,1,1,11:36,696,10,0,0,0,75,I_FORM,2,8.0,2,N,2
2282,09/11/2022,WAS,JAX,15,Carson Wentz,195.6,107.5,QB,29.0,3,1,7:37,457,10,14,9,5,45,SHOTGUN,5,6.0,8,N,8
2283,10/30/2022,MIA,DET,11,Raheem Mostert,177.8,89.36,RB,30.0,3,1,3:02,182,10,27,24,-3,39,SINGLEBACK,6,7.0,4,N,4
2284,11/06/2022,MIN,WAS,32,Adam Thielen,188.0,90.72,WR,32.0,2,2,0:27,27,10,3,7,4,67,EMPTY,1,6.0,36,N,36
2285,10/02/2022,PIT,NYJ,25,Diontae Johnson,177.8,82.1,WR,26.0,4,2,6:53,413,5,20,17,3,40,SHOTGUN,5,6.0,6,N,6
2286,10/16/2022,PIT,TB,30,Najee Harris,188.0,104.33,RB,,1,2,7:44,464,6,0,0,0,104,SHOTGUN,5,6.0,6,N,6
2287,10/02/2022,BAL,BUF,4,J.K. Dobbins,177.8,97.07,RB,23.0,1,2,13:30,810,1,0,0,0,109,SHOTGUN,5,7.0,1,N,1
2288,10/23/2022,TEN,IND,14,Derrick Henry,190.5,112.04,RB,28.0,4,2,11:49,709,5,16,7,9,60,SINGLEBACK,6,8.0,6,N,6
2289,09/25/2022,DEN,SF,29,Courtland Sutton,193.0,97.98,WR,26.0,4,2,9:39,579,9,5,10,-5,89,SINGLEBACK,6,7.0,8,N,8
2290,10/30/2022,SEA,NYG,24,DK Metcalf,193.0,104.33,WR,24.0,1,3,1:18,78,14,0,0,0,67,EMPTY,1,6.0,15,N,15
2291,09/11/2022,ATL,NO,23,Marcus Mariota,193.0,100.7,QB,28.0,3,1,4:00,240,10,23,10,13,91,PISTOL,4,7.0,5,N,5
2292,10/02/2022,ARI,CAR,5,Kyler Murray,177.8,93.89,QB,25.0,2,1,6:31,391,10,7,0,-7,66,SHOTGUN,5,8.0,-2,N,-2
2293,10/16/2022,BUF,KC,16,Isaiah McKenzie,172.7,78.47,WR,27.0,1,1,1:09,69,10,0,0,0,46,SHOTGUN,5,6.0,5,N,5
2294,09/11/2022,KC,ARI,1,Joe Fortson,198.1,104.33,TE,26.0,3,2,5:14,314,3,7,30,23,103,SHOTGUN,5,7.0,4,Y,-5
2295,09/18/2022,TB,NO,23,Leonard Fournette,182.9,103.42,RB,27.0,4,3,15:00,900,1,3,3,0,91,SINGLEBACK,6,8.0,0,N,0
2296,10/16/2022,GB,NYJ,25,Aaron Jones,175.3,94.35,RB,27.0,3,1,5:43,343,10,3,17,-14,85,SHOTGUN,5,6.0,3,N,3
2297,09/11/2022,KC,ARI,1,Clyde Edwards-Helaire,172.7,94.8,RB,23.0,1,1,7:43,463,10,0,7,7,96,SINGLEBACK,6,7.0,3,N,3
2298,10/30/2022,MIA,DET,11,Raheem Mostert,177.8,89.36,RB,30.0,1,1,12:59,779,10,7,0,-7,85,I_FORM,2,8.0,12,N,12
2299,09/26/2022,NYG,DAL,9,Saquon Barkley,180.3,105.69,RB,25.0,3,1,8:00,480,10,6,6,0,33,SINGLEBACK,6,8.0,1,N,1
2300,10/23/2022,DET,DAL,9,Jamaal Williams,182.9,96.62,RB,27.0,3,2,2:01,121,8,10,6,-4,45,SHOTGUN,5,6.0,5,N,5
2301,10/09/2022,WAS,TEN,31,J.D. McKissic,177.8,88.45,RB,29.0,1,3,7:13,433,17,0,0,0,98,EMPTY,1,3.0,6,N,6
2302,10/30/2022,JAX,DEN,10,Travis Etienne,177.8,90.72,RB,,1,1,13:28,808,10,0,0,0,83,SHOTGUN,5,6.0,6,N,6
2303,10/30/2022,TEN,HOU,13,Malik Willis,185.4,97.52,QB,,1,3,12:15,735,15,0,0,0,73,SHOTGUN,5,5.0,2,N,2
2304,10/17/2022,DEN,LAC,18,Melvin Gordon,185.4,97.52,RB,29.0,1,1,12:31,751,10,0,0,0,31,SHOTGUN,5,7.0,4,Y,-10
2305,09/15/2022,LAC,KC,16,Austin Ekeler,177.8,90.72,RB,27.0,1,2,3:10,190,2,0,3,3,60,SHOTGUN,5,6.0,-4,N,-4
2306,10/23/2022,NYJ,DEN,10,Breece Hall,185.4,99.79,RB,,1,1,7:44,464,10,0,0,0,72,SINGLEBACK,6,7.0,62,N,62
2307,09/11/2022,NYJ,BAL,3,Michael Carter,177.8,90.72,RB,,2,2,1:20,80,5,0,10,-10,83,SHOTGUN,5,7.0,0,N,0
2308,09/08/2022,BUF,LA,17,Isaiah McKenzie,172.7,78.47,WR,27.0,1,1,2:32,152,10,0,7,7,74,SHOTGUN,5,6.0,12,N,12
2309,11/06/2022,MIA,CHI,6,Jaylen Waddle,177.8,82.55,WR,,1,2,10:25,625,8,3,0,-3,83,EMPTY,1,4.0,17,N,17
2310,10/30/2022,PIT,PHI,26,Kenny Pickett,190.5,99.79,QB,,1,2,14:33,873,10,0,0,0,85,EMPTY,1,5.0,1,N,1
2311,10/23/2022,LV,HOU,13,Josh Jacobs,177.8,99.79,RB,24.0,1,2,14:18,858,3,0,0,0,79,I_FORM,2,6.0,6,N,-4
2312,09/11/2022,ATL,NO,23,Cordarrelle Patterson,188.0,107.95,RB,31.0,4,1,2:07,127,10,26,24,2,70,SINGLEBACK,6,8.0,6,N,6
2313,09/18/2022,MIA,BAL,3,Raheem Mostert,177.8,89.36,RB,30.0,3,2,5:42,342,3,28,14,-14,74,SINGLEBACK,6,6.0,1,N,1
2314,09/11/2022,SF,CHI,6,Trey Lance,193.0,102.51,QB,,2,3,7:02,422,13,0,7,7,89,SHOTGUN,5,6.0,13,N,13
2315,10/09/2022,CHI,MIN,21,Cole Kmet,198.1,117.03,TE,23.0,3,3,12:32,752,10,21,10,-11,64,SHOTGUN,5,6.0,23,N,23
2316,10/09/2022,CHI,MIN,21,David Montgomery,177.8,100.7,RB,25.0,3,1,11:50,710,10,21,10,-11,87,SINGLEBACK,6,6.0,5,N,5
2317,09/11/2022,DAL,TB,30,Ezekiel Elliott,182.9,103.42,RB,27.0,1,2,11:07,667,10,0,0,0,52,SHOTGUN,5,6.0,2,N,2
2318,09/11/2022,PIT,CIN,7,Najee Harris,188.0,104.33,RB,,1,2,6:33,393,8,3,7,4,37,SHOTGUN,5,6.0,3,N,3
2319,09/11/2022,BAL,NYJ,25,Kenyan Drake,185.4,95.71,RB,28.0,1,3,10:40,640,2,0,0,0,58,I_FORM,2,8.0,1,N,1
2320,10/23/2022,TB,CAR,5,Scott Miller,180.3,78.93,WR,25.0,3,1,0:54,54,10,14,0,-14,90,SHOTGUN,5,6.0,2,N,2
2321,09/25/2022,MIN,DET,11,Alexander Mattison,180.3,99.79,RB,24.0,4,3,13:46,826,19,14,24,-10,27,EMPTY,1,4.0,16,N,16
2322,11/06/2022,LAC,ATL,2,Gerald Everett,190.5,108.86,TE,28.0,4,2,1:35,95,10,17,17,0,66,SHOTGUN,5,5.0,16,N,16
2323,10/16/2022,KC,BUF,4,Clyde Edwards-Helaire,172.7,94.8,RB,23.0,3,1,14:55,895,10,10,10,0,94,SHOTGUN,5,6.0,11,N,11
2324,09/18/2022,PIT,NE,22,Jaylen Warren,172.7,102.06,RB,,3,3,6:27,387,8,3,10,-7,43,SHOTGUN,5,5.0,0,N,0
2325,10/16/2022,BUF,KC,16,Stefon Diggs,182.9,86.64,WR,28.0,2,2,0:35,35,7,7,3,-4,32,SHOTGUN,5,5.0,30,N,30
2326,10/09/2022,HOU,JAX,15,Dameon Pierce,177.8,97.52,RB,,3,1,8:04,484,10,6,6,0,95,I_FORM,2,7.0,6,N,6
2327,09/11/2022,LAC,LV,19,Austin Ekeler,177.8,90.72,RB,27.0,4,1,13:10,790,10,24,13,11,12,SINGLEBACK,6,7.0,-1,N,-1
2328,10/23/2022,NYG,JAX,15,Saquon Barkley,180.3,105.69,RB,25.0,4,2,1:57,117,9,17,20,3,29,I_FORM,2,8.0,-1,N,-1
2329,10/02/2022,PIT,NYJ,25,Pat Freiermuth,195.6,117.03,TE,,2,1,0:20,20,10,3,10,-7,40,SHOTGUN,5,6.0,14,N,14
2330,10/17/2022,LAC,DEN,10,Austin Ekeler,177.8,90.72,RB,27.0,5,1,4:46,286,10,16,16,0,82,SINGLEBACK,6,7.0,-1,N,-1
2331,09/18/2022,WAS,DET,11,Terry McLaurin,182.9,95.25,WR,27.0,3,1,11:36,696,10,22,7,-15,83,SHOTGUN,5,7.0,18,N,18
2332,11/06/2022,MIN,WAS,32,Dalvin Cook,177.8,95.25,RB,27.0,1,1,14:56,896,10,0,0,0,32,SINGLEBACK,6,6.0,-1,N,-1
2333,09/25/2022,JAX,LAC,18,Christian Kirk,180.3,90.72,WR,25.0,3,2,11:12,672,10,10,16,6,69,SHOTGUN,5,6.0,9,N,9
2334,11/06/2022,SEA,ARI,1,Kenneth Walker,177.8,95.25,RB,,1,2,5:47,347,11,7,3,-4,86,SHOTGUN,5,6.0,4,N,4
2335,10/20/2022,NO,ARI,1,Mark Ingram,175.3,97.52,RB,32.0,1,2,5:39,339,12,3,7,4,50,SHOTGUN,5,7.0,3,N,3
2336,10/09/2022,LAC,CLE,8,Joshua Kelley,180.3,99.34,RB,24.0,4,1,2:30,150,10,28,30,2,73,I_FORM,2,8.0,0,N,0
2337,09/11/2022,ATL,NO,23,Cordarrelle Patterson,188.0,107.95,RB,31.0,2,1,12:17,737,5,3,7,-4,15,I_FORM,2,8.0,5,N,5
2338,10/02/2022,PHI,JAX,15,DeVonta Smith,185.4,74.84,WR,,2,2,10:48,648,21,0,14,-14,31,SHOTGUN,5,7.0,5,N,5
2339,11/07/2022,BAL,NO,23,Kenyan Drake,185.4,95.71,RB,28.0,2,2,14:08,848,6,0,7,7,73,SHOTGUN,5,6.0,2,N,2
2340,09/18/2022,DET,WAS,32,Jamaal Williams,182.9,96.62,RB,27.0,1,2,10:55,655,6,0,0,0,34,I_FORM,2,8.0,3,N,3
2341,10/23/2022,SF,KC,16,Jimmy Garoppolo,188.0,102.06,QB,30.0,4,3,5:41,341,1,23,44,-21,76,SINGLEBACK,6,5.0,3,N,3
2342,09/11/2022,MIA,NE,22,Tyreek Hill,177.8,83.91,WR,28.0,2,1,10:00,600,10,3,0,3,55,SHOTGUN,5,8.0,6,N,6
2343,10/30/2022,CHI,DAL,9,David Montgomery,177.8,100.7,RB,25.0,3,1,3:55,235,10,42,23,-19,46,SINGLEBACK,6,7.0,3,N,3
2344,10/30/2022,DET,MIA,20,Jamaal Williams,182.9,96.62,RB,27.0,2,1,10:15,615,10,21,14,7,75,I_FORM,2,9.0,7,N,7
2345,10/30/2022,NYG,SEA,28,Saquon Barkley,180.3,105.69,RB,25.0,4,2,9:10,550,10,20,13,-7,35,SHOTGUN,5,6.0,1,N,1
2346,10/23/2022,GB,WAS,32,Aaron Jones,175.3,94.35,RB,27.0,3,2,9:50,590,6,17,14,-3,67,SHOTGUN,5,6.0,4,N,4
2347,09/25/2022,DEN,SF,29,Javonte Williams,177.8,99.79,RB,,2,1,8:01,481,10,3,7,-4,97,SINGLEBACK,6,7.0,4,N,4
2348,10/09/2022,TB,ATL,2,Cade Otton,195.6,113.4,TE,,3,1,8:13,493,10,13,0,13,62,SHOTGUN,5,6.0,3,N,3
2349,10/30/2022,IND,WAS,32,Michael Pittman,193.0,99.79,WR,25.0,4,2,0:15,15,10,16,17,-1,35,SHOTGUN,5,5.0,8,N,8
2350,10/09/2022,CAR,SF,29,Christian McCaffrey,180.3,92.99,RB,26.0,2,2,1:22,82,2,3,10,-7,80,SHOTGUN,5,6.0,10,N,10
2351,09/18/2022,NYJ,CLE,8,Michael Carter,177.8,90.72,RB,,4,2,1:17,77,10,30,24,-6,57,EMPTY,1,4.0,12,N,12
2352,10/09/2022,NO,SEA,28,Mark Ingram,175.3,97.52,RB,32.0,1,2,0:34,34,6,3,10,-7,75,SINGLEBACK,6,7.0,1,N,1
2353,10/09/2022,MIA,NYJ,25,Raheem Mostert,177.8,89.36,RB,30.0,1,2,8:33,513,5,2,0,-2,102,SHOTGUN,5,6.0,4,N,4
2354,10/16/2022,NO,CIN,7,Marquez Callaway,188.0,92.53,WR,24.0,4,2,15:00,900,7,23,21,2,71,WILDCAT,7,7.0,9,N,9
2355,10/02/2022,PIT,NYJ,25,Jaylen Warren,172.7,102.06,RB,,3,1,2:10,130,10,13,10,3,51,SINGLEBACK,6,6.0,1,N,1
2356,10/09/2022,WAS,TEN,31,Dyami Brown,185.4,83.91,WR,,3,2,4:41,281,7,10,14,-4,80,SHOTGUN,5,6.0,30,N,30
2357,10/09/2022,DET,NE,22,Josh Reynolds,190.5,88.9,WR,27.0,4,2,4:33,273,2,29,0,-29,65,SHOTGUN,5,6.0,31,N,31
2358,10/09/2022,NYG,GB,12,Saquon Barkley,180.3,105.69,RB,25.0,1,1,1:25,85,10,10,0,-10,76,SINGLEBACK,6,7.0,1,N,-9
2359,09/11/2022,ATL,NO,23,Cordarrelle Patterson,188.0,107.95,RB,31.0,1,1,2:42,162,10,3,7,-4,44,PISTOL,4,7.0,12,N,12
2360,10/23/2022,DET,DAL,9,Amon-Ra St. Brown,185.4,88.45,WR,,1,2,4:39,279,11,0,0,0,85,SHOTGUN,5,7.0,4,N,4
2361,10/02/2022,TB,KC,16,Cameron Brate,195.6,111.13,TE,31.0,2,2,1:35,95,10,10,28,-18,75,SHOTGUN,5,6.0,9,N,9
2362,09/11/2022,CAR,CLE,8,Christian McCaffrey,180.3,92.99,RB,26.0,3,1,7:37,457,10,7,20,-13,92,SINGLEBACK,6,8.0,4,N,4
2363,10/02/2022,NYG,CHI,6,Saquon Barkley,180.3,105.69,RB,25.0,4,1,2:01,121,10,20,12,8,47,SHOTGUN,5,7.0,13,N,13
2364,10/03/2022,SF,LA,17,Jeffery Wilson,182.9,88.0,RB,26.0,3,2,3:08,188,5,14,9,5,43,SHOTGUN,5,7.0,8,N,8
2365,09/11/2022,CIN,PIT,27,Joe Mixon,185.4,99.79,RB,26.0,1,2,12:05,725,5,0,7,-7,80,SINGLEBACK,6,7.0,6,N,6
2366,10/16/2022,BAL,NYG,24,Mark Andrews,195.6,115.67,TE,27.0,2,2,11:30,690,6,0,0,0,53,PISTOL,4,6.0,17,N,17
2367,10/09/2022,BAL,CIN,7,J.K. Dobbins,177.8,97.07,RB,23.0,1,2,0:11,11,2,3,0,3,89,PISTOL,4,6.0,0,N,0
2368,09/25/2022,IND,KC,16,Jonathan Taylor,180.3,100.24,RB,23.0,1,2,10:43,643,7,7,0,7,24,SHOTGUN,5,6.0,6,N,6
2369,09/11/2022,LAC,LV,19,Josh Palmer,188.0,95.25,WR,,1,1,10:13,613,10,0,0,0,84,SINGLEBACK,6,6.0,-3,N,-3
2370,09/25/2022,GB,TB,30,A.J. Dillon,185.4,113.4,RB,24.0,2,2,4:22,262,4,3,14,11,94,SINGLEBACK,6,8.0,7,N,7
2371,09/25/2022,BAL,NE,22,Rashod Bateman,188.0,95.25,WR,,4,2,5:28,328,10,26,31,5,37,EMPTY,1,6.0,35,N,35
2372,10/02/2022,NO,MIN,21,Latavius Murray,190.5,104.33,RB,32.0,4,1,3:08,188,10,22,25,-3,51,SINGLEBACK,6,6.0,2,N,2
2373,09/11/2022,PHI,DET,11,Jalen Hurts,188.0,98.88,QB,24.0,4,3,9:09,549,10,28,38,10,27,SHOTGUN,5,7.0,2,N,2
2374,09/11/2022,CAR,CLE,8,Christian McCaffrey,180.3,92.99,RB,26.0,4,3,15:00,900,7,7,20,-13,77,SHOTGUN,5,6.0,9,N,9
2375,11/06/2022,LV,JAX,15,Davante Adams,185.4,97.52,WR,29.0,1,3,7:06,426,20,0,0,0,68,SHOTGUN,5,5.0,16,N,16
2376,09/25/2022,CIN,NYJ,25,Joe Mixon,185.4,99.79,RB,26.0,1,1,10:31,631,14,0,0,0,24,SHOTGUN,5,6.0,2,N,2
2377,10/16/2022,CLE,NE,22,Nick Chubb,180.3,102.06,RB,26.0,1,2,6:48,408,2,0,3,-3,77,SINGLEBACK,6,8.0,7,N,7
